id,source,country,rating,date,codes,text
13651938382,apple,us,1,2026-01-19,PRICE_SURPRISE,Still trying to charge me $100 even though I requested my account be deleted 10 days ago — I requested my account be deleted 10 days ago and they haven’t deleted it and have tried charging me $100 twice.
13648770263,apple,us,1,2026-01-18,PRICE_SURPRISE,"Charged me with no warning — No warning, charged me over $100. I was told it would be a monthly fee. Can’t get ahold of them. SHADY!!!"
13642304384,apple,us,1,2026-01-16,,"Terrible support — Awful support. Lack of response, not timely, no follow up’s without my pressure asking what the status was. While the app concept and daily tasks and coaching are great, the app and support itself are terrible. I moved from an Android phone to an IPhone and it removed all of my results and tracking. After 3 attempts, and one chat that just disappeared, I decided to cancel my subscription. Lost the motivation to pay for this as well as the motivation from seeing those results. Can’t call and no one seems to care to get back."
13642246937,apple,us,5,2026-01-16,,Scientific way to stop alcohol — This is a great way to stop or reduce alcohol
13642007220,apple,us,1,2026-01-16,PRICE_SURPRISE,"Keep getting charged — Canceled this app long ago, I keep getting charged. This confuses me because I have no active subscription and even have a whole new card… scammers."
13637440906,apple,us,3,2026-01-15,PAYWALL_TIMING,"Great, if you can pay. — i really love reframe. the community meetings have been extremely helpful & warm welcoming. The knowledge i’ve gained from not only the information on the app itself but from others has been extensive, as well as helpful. i am grateful for the app. However, it’s not accessible and having to pay for the entire app is frustrating. i understand the cost it may take to keep these types of app running, but at the bare minimum it’d be nice to have free access to some information, the community hub, and tracking our alcohol intake/spending habits, etc. every time i open the app im hit with a paywall and it’s unwelcoming."
13637350697,apple,us,5,2026-01-15,,"Best app to help with cutting back on alcohol — This app had been a life saver for helping me cut back on drinking. Lots of tools, coaching, group support…"
13636184384,apple,us,5,2026-01-15,,Luke’s rating — This really helps me and has a great community behind it
13632076669,apple,us,2,2026-01-14,GENERIC|PRICE_SURPRISE|TRUST,"They’ve changed so much — The app used to be so much better.  I fell in love with Reframe because they stayed close to science and science-based recommendations.  Now they are heavily pushing “coaches” (at a significant cost above the already pricey subscription amount), which seems like a blatant money grab.  They’re also using AI generated “insights” which are garbage and daily suggestions of supplements that have weak scientific support, if any.   When I first discovered Reframe I praised the solid content and emphasis on neuroscience.  Now it’s a cringey pseudoscience app with AI gobbledygook.  Really disappointed."
13631096617,apple,us,5,2026-01-13,,"Easy to use — I have used other tracking apps, but this one has a lot of information and it’s not so long and involved that it bogs you down. I like that you can adjust your goals too."
13629964538,apple,us,1,2026-01-13,,Poor Usability — Don't sign up on an impulse - you are billed immediately without the ability to extend the start date
13626578531,apple,us,1,2026-01-12,PRICE_SURPRISE,Fraudulent charge — They will charge your credit card even after you cancel before the day trial is up. Beware.
13625196921,apple,us,3,2026-01-12,,Incredible until they added AI — I didn’t know AI was scraping our journal entries in the app and I don’t like it. I wish that you hadn’t added a worthless generative AI to this otherwise useful app. It actually is malpractice to allow an autogenerated algorithm to provide advice for people’s mental and physical health.
13621797436,apple,us,1,2026-01-11,PRICE_SURPRISE,"Be cautious — I requested that my account being deleted almost one year ago.  Today I get an email from STRIPE saying they weren’t able to charge my card for another year.  I went to the Reframe site and although they acknowledged my deletion request, they never deleted my account and now they’re trying to charge me for another year.  Luckily, the credit card that I used last year was canceled, but otherwise they’d be charging me for a sub subscription that I requested to be deleted"
13621291716,apple,us,3,2026-01-11,,Read first — Don’t install unless you wanna pay and get lots of spam mail. Its not free.
13619521092,apple,us,5,2026-01-10,,"Instant Shift — I’m amazed at the quality of automated coaching and the expert building of small habits. The insights do challenge while also providing comforting support. Even if alcohol is one small part of overindulgence that you’d like to shift, this app will help you make a general toward better health and wellness."
13618673203,apple,us,5,2026-01-10,,True help — When I finally realized I needed help I started looking for different things that might work for me. I tried cold turkey quit quitting. I’ve tried AA. I’ve tried just using my friends to help me. I ran across an advertisement for Reframe and it sounded like exactly what I needed. So far this program has been perfect for me. I need a variety of things to help me quit drinking This program provides that. I’ve needed help with the biology of why I drink and what it’s doing to my body and how I can help with those issues.  Reframe gives you a variety of help tools. This program has been perfect for me.
13618420864,apple,us,5,2026-01-10,,It really works! — I thought this was just another gimmick but it’s actually working! Today is day 8 that I’m alcohol free and I don’t even have any cravings!
13617720523,apple,us,5,2026-01-10,,"Game changer — This app has everything! Meetings, journaling, connection with other members, statistics, motivation. I enjoy opening this app daily."
13617111193,apple,us,5,2026-01-10,,Helpful — It is helpful to understand why I would drink. The brain and the science behind this process   This helps me deal with my anxiety about alcohol.   I wake up without brain fog and I really like that.   Reframe is working for me. I didn’t know how to fix this problem myself.   Working on dry January as a starter.
13615673223,apple,us,1,2026-01-09,,Terrible — Careful they will charge the full amount for a subscription even when you delete your account 10 months prior.
13614556568,apple,us,1,2026-01-09,PAYWALL_TIMING|PRICE_SURPRISE|TRUST,"Bait and Switch — This company preys on the tendencies of alcohols to get them to upgrade and spend more $$. $100 initially and then $20 here, coaching there, AI assistant here. They frame their pitches knowing the people using this app have addiction issues and it’s sickening. When you ask for a refund it will be denied."
13613452835,apple,us,1,2026-01-09,,Customer support — Love the program but very disappointed in the customer support. I have referred a friend to reframe and want credit for it as outlined in the app. I have sent 3 messages to support team in the past 2 days with no response. This shows me Reframe team does not follow through on their promises.
13611693489,apple,us,5,2026-01-08,FIRST_WIN,"Key to success — Reframe has been a huge help in my success in not drinking.  There is a wide variety of resources, access to coaches , community and education to guide the process.  I appreciate the mindful check-ins and insights gained along the way.  The first days are the hardest and leaning on the app really helped me!"
13609347429,apple,us,1,2026-01-08,PRICE_SURPRISE,"Billing issues — I found this app somewhat helpful but ultimately found it was not worth paying for. I cancelled my subscription in early 2025, but just got billed for another year. I’ve reached out to their support team multiple times to resolve this issue but have gotten no response."
13608865244,apple,us,1,2026-01-08,,Terrible — I signed up for an app and got charged for a huge fee…… I states “update payment or cancel subscription” and cancel subscription is blacked out…. Do not invest…. Do not give these people your money!!!!
13608111219,apple,us,1,2026-01-07,,Lack of support — I purchased a years subscription from their website at a discount. When I tried to use it on the app it never worked. There support line was extremely slow and no help. I’m giving up on trying to use it.
13607886540,apple,us,1,2026-01-07,PRICE_SURPRISE,Scam — $120 gets charged to your account on the last day of the free trial
13605350884,apple,us,5,2026-01-07,,Reframe user — Reframe is really well done. Gives me flexibility and support without being overly rigid. I like the short (few minutes) daily activities that help me set intentions and the coaches and community are very supportive to my health journey.
13605209581,apple,us,5,2026-01-07,,"Game changer — This app is truly amazing. It’s done more for me than any other attempt I’ve made to go damp or dry. The psychology, motivation, and care is real. I’m sleeping so deeply, losing weight, and feeling happier and more energetic than I can remember. I wish the developers would make one for weight loss, and just life in general. Kudos to all the teachers and coaches."
13603162036,apple,us,5,2026-01-06,TONE,"Life saving — Reframe is an extraordinary program- offering tangible tools and strategies to change your relationship with alcohol. The program tailors an individual program targeting your specific challenges- while providing a warm, encouraging community, uplifting and helpful meetings, and enlightening readings. There are no rigid (judgmental) rules- you evolve in your own time, gently, with unconditional support and encouragement. I highly recommend it."
13602374376,apple,us,1,2026-01-06,PRICE_SURPRISE,Fraud — Cancelled it and continues to bill
13600101163,apple,us,3,2026-01-05,,"AI ruined its charm — I really like to concept of this app, but the use AI constantly that it has ruined my experience. I probably won’t be signing up for another year to pay for it.   There are grammar errors in most of the writings and the AI voice does some weird moan or humming while it reads the articles out loud. I didn’t ask for AI to be implemented into this journey and it now feels completely inauthentic.   Disappointed."
13600101030,apple,us,1,2026-01-05,,Impossible — To even log in
13599899013,apple,us,1,2026-01-05,PRICE_SURPRISE|TRUST,They’ll steal your money. — They will randomly charge you for hundreds of dollars to the point that my bank blocked them automatically because they suspect them of fraud. This is just an app designed to prey on people who are trying to get better. Disgusting.
13599882903,apple,us,1,2026-01-05,,This app sucks — ….
13599749564,apple,us,5,2026-01-05,,It’s the gap I needed closed! — I tried sobriety working solely with alcoholics anonymous and that was an amazing progress but there was still a scientific gap that needed to be closed for me and sobriety! With the combination of Reframe and alcoholics anonymous I am able to stay sober and focused. Reframe gives the science behind the problem of alcohol in my life and gives directions to go forward with a positive attitude. I have scientific knowledge now which supports my choices for good health by sobriety! Thank you for providing closure to the gap and forming a bridge between the science and the faith behind sobriety. I am 72 years of age and I am 68 days sober. I might add that anxiety and mental health maintenance are also addressed in the Reframe app and I really appreciate it because this links with continuing sobriety :-) Thank you Reframe. I feel like you have heard me wondering how to go forth and now I am seeing results with my efforts and Reframes help!
13599392902,apple,us,5,2026-01-05,,"Amazing — This app is truly top notch amazing.  It’s like a pocket rehab that truly does reframe your perspective on alcoholic.  I by no means have a driving problem but I wanted to lessen my drinking or perhaps go dry.  I’m amazed and hope the app educates you on the physiological effect of such consumption, it make you focus on your motivations and makes recommendations based on your behaviors. I can’t recommend this app enough."
13591578972,apple,us,2,2026-01-03,,"This is basically a drink tracker — I wanted an app that would be a guide on how to quit drinking. This was basically an app to tell you how to ween yourself off of alcohol which wasn’t what I was looking for.  For $112 a year, if you’re serious about stopping, log your own consumption and save yourself the money. There is no other part of this program which is helpful."
13589759684,apple,us,5,2026-01-03,,Excellent program — I started up drinking after 8 years sober and this program got me back on track in no time.  It’s uses facts about how alcohol affects our brains and our emotions.  Seeing how it depresses our natural good feelings was a game changer for me.  Great program!!!
13587733836,apple,us,5,2026-01-02,,"It’s the tool — 3 months in AF, utilizing the app & I can say the tools, courses, challenges have been great. I’ve developed new strengths, best practices & advanced intellectually by all the education. Thank you!"
13580678692,apple,us,4,2026-01-01,,Reframe quick & simple ! — Love reframe - short & to the point
13578806721,apple,us,1,2025-12-31,,Reframe - Terrible customer service — Overly complicated to use. Will charge you 6 months with no access if you need to cancel your subscription.
13578519808,apple,us,5,2025-12-31,,Best app I’ve ever used for any purpose — Reframe is amazing in the number of science-backed ways it supports one’s low or no alcohol journey. I’ve applied the craving management tools to alcohol and foods I’d like to avoid. The psychology is interesting on its own. Can the talented people who created this app create one to support me and finishing my novel?? ☺️
13576784026,apple,us,5,2025-12-31,,Thanks — This is the first time that I am looking forward to opening an app beside social media. Convenient and extremely helpful.
13576753579,apple,us,5,2025-12-31,,"Awesome, supportive program! — Reframe is really an amazing app. It’s perhaps the best app I’ve ever seen for working on yourself. I highly recommend it to anyone who would like to cut back on alcohol consumption or eliminate alcohol consumption altogether. The readings are extremely helpful, I’ve just discovered the forums and I really enjoy reading other posts and commenting or giving a thumbs up and support, and I’ve received the same support in return with my own posts that I’ve written. I can’t think of a better helpful app for anyone who needs to reduce or eliminate alcohol than this one here. Sure, I’ve tried AA in the past, but AA ain’t got nothing on this. And I don’t want to suggest that I’ve belittle AA. It’s long been a great program for many people, my grandfather included. But this is a more affirming and supportive approach to alcohol that gives everyone an opportunity to find themselves in very unique and special ways. Push that button and get Reframe."
13575613296,apple,us,1,2025-12-30,PRICE_SURPRISE,Yearly Charge Scam? — I downloaded this app with a 7 day free trial. While doing this is asked if I would like to be notified when the trial ended before charging me for a subscription. I opted yes for this. It is day 4 of 7 for this trial and I receive a charge to my card for a FULL YEAR totaling $135. This is false advertising as well as poor business practices attempting to pry on people struggling with addiction hoping they do not notice a charge like this. Canceled subscription in app and reported fraud as this is.
13574490241,apple,us,3,2025-12-30,EMOTIONAL_FIT_POS,Might be ok — I had never encountered the game 2048 before— it is highly addictive   It is the holiday season and my obligations are minimal. I was looking for something to help me let go of my addictions and instead found a new one.   Also not crazy about using AI for therapy. AI is having a terrible impact on our environment.  But it’s good to have a non judgmental place to confide about my problems with alcohol
13571493141,apple,us,2,2025-12-29,TRUST,Was great but now pushing drugs — I like Reframe and feel it has been helpful on my personal journey of cutting back on drinking. However te app is now pushing the prescription medication Naltrexone in its interface. This is a controversial medication that my doctor recommends against. I think it’s unethical and inappropriate for Reframe to profit by promoting a co-branded prescription service. I will cancel my subscription if they persist.
13570006945,apple,us,5,2025-12-29,,"Excellent! — Very useful even if you’re not trying to quit alcohol. I love the research readings, health insights, and the app is so easy to use. Great way to start my day."
13566951307,apple,us,1,2025-12-28,,Awful Tech Support — App has issues. Tech support unable to resolve or just doesn’t respond to repeated requests. Unacceptable for a paid platform!
13564827448,apple,us,5,2025-12-28,,"Wow - this app will change your life!! — When I found this app I didn’t have high expectations - but it ended up having profound impact on my life and others. The way the app is setup with education, insights, therapy support, community and thought provoking questions is EXACTLY what I needed to get control back of my life. It wasn’t just about quitting- it was about learning the science behind WHY that actually helped me learn to move on from my habits. The community was also so supportive and understanding. I have a therapist that’s helped me through so much, but this was a private matter that Reframe helped me more than therapy was able to. I am now in a much better place with my drinking and therefore having a better relationship with myself and my friends/family. I feel better knowing reframe is there if I ever find myself wanting that support again. Get the app, do the challenges, do the work and you’ll thank yourself ❤️"
13559362927,apple,us,1,2025-12-26,,Not happy — I tried the free trial never authorized the full year subscription that had to pay for it. Worst experience ever.
13557672705,apple,us,1,2025-12-26,,Reframe — I’d rate this a half not a whole. What a waste of my hard earned money. This app is not useful and or resourceful I thought I was purchasing a platform for resources and maybe a sponsor they call or a coach instead I paid for a paragraph to read daily whoopdie dooo and no one to support me (((( you pay more for that!!)) good luck on failing this program because all you have is an inspirational sentence and hopes
13555428258,apple,us,1,2025-12-25,,Terrible — Takes money without authorization
13543284499,apple,us,5,2025-12-22,,Super helpful — Wonderful app; highly recommend
13542544529,apple,us,1,2025-12-22,,Triple charged — Super surprised to fine three charges for this app on the same day from signing up for this app.  Two at intro rate and one at full rate.  Watch your credit cards with this app/company.
13539391669,apple,us,5,2025-12-21,,"Life Changing — This app really works and is life changing. It helped me cut back on alcohol 2 years ago and I’m back to use it to completely quit drinking.  For a logical thinker like me, I love how science based this app is. I highly recommend Reframe. I’m excited to go on my sober journey! **update** sober 13 months!! This app is truly life changing."
13536018952,apple,us,5,2025-12-20,,Wow — I can’t believe this app exists! It’s so worth the money and can definitely help me stop drinking
13529430598,apple,us,5,2025-12-18,,"Love this app! — I love this app! I have recommended it to others and patients who want to be more mindful of their alcohol use too! Helps you to cultivate increased awareness and be more mindful of your drinking (or for those going the sober route too). Provides positive reinforcement with badges, great personalized insights and overall nothing negative to say about the app at all. Highly recommend!"
13527802021,apple,us,5,2025-12-18,EMOTIONAL_FIT_POS|GENERIC,"It really is a great Reframe! — I’ve tried other apps and read/listened to many books. This app, although a bit pricey, has really helped in not only educating me on so many aspects associated with emotional, mental and physical health but also connecting with myself and others in a different light. This app moves along the journey with you without shame and with a deep understanding of what exactly I am going through based on MY daily check-ins. With the AI generated responses it’s so much more relatable and personalized to me and my lifestyle and situation. I’ve been tracking on Reframe for the month trial and decided to continue for the year because this app has been the most helpful of all the other apps/books etc that I’ve done. Do yourself a favor and at least try it for the free trial month. The app reminds you via email before the month is over so you can decide to continue or not before just getting hit with a charge at the end of the month. Good luck and happy Reframing!!"
13523106254,apple,us,1,2025-12-17,LENGTH|PAYWALL_TIMING|VALUE_UNCLEAR,"This is bs — Listen, I keep seeing this app suggested to me on a lot of platforms and thought I would check it out. After an extremely long questionnaire, I get to the end and in order to sign up I need to pay for a subscription??? For $10 a month!?  What good does that do? If the creators really wanted to help people, it wouldn't cost $120 a year, it would be free. It's all algorithm based anyways. Absolutely ridiculous!"
13522071949,apple,us,3,2025-12-16,,"Great App, Limited Subscriptions — I really really enjoyed the app, however it is very limiting for there to be only one subscription option that costs over $100. I would have loved to continue for a bit longer for a month to month charge."
13522034849,apple,us,5,2025-12-16,,"Saved my life more than once — Honestly, just an incredible level of being there when you really need it, in ways that matter. No platitudes or false promises, just meeting you where you are with straightforward, actionable truths. I’m very grateful for this app. I think it could help a lot of people like it did me."
13521117644,apple,us,5,2025-12-16,,"Extremely Helpful — I have been using this app for almost 3 years. It has been so helpful to learn about the science of habit change and how the brain and body are affected by alcohol. That’s only the beginning of it, there’s a great drink and mood tracker, daily lessons, challenges each month, groups to join with others on the same path as you. Also coaching if you need to get extra support. I’m finally where I want to be with my drinking and I’ll continue to use this app for its support and great content that keeps being created."
13519922132,apple,us,5,2025-12-16,,"very helpful and informative — been a great resource so far so convenient and wonderful hearing everybody’s stories and shares, even though I haven’t done that yet"
13519131794,apple,us,4,2025-12-15,,"Drink Count — I truly love this app, I just wish it wouldn’t count days I didn’t login as a “dry day” or count towards drinks I’ve cut back on. Just because I didn’t log doesn’t necessarily mean I didn’t drink."
13517121040,apple,us,1,2025-12-15,,Ag — Not helpful
13513721339,apple,us,1,2025-12-14,PRICE_SURPRISE,"Scam — Has attempted to take 132$ out of my account multiple times over the past week. I have no subscription, or an active account."
13511372357,apple,us,5,2025-12-13,,Download Yesterday — 124 days ago I downloaded Reframe and I have not had a drink since. You have the ability to control your destiny but Reframe gets you through the times you think you cannot. Please download this if you have thought about not drinking or changing your drinking patterns.
13509165191,apple,us,1,2025-12-13,FIRST_WIN|PRICE_SURPRISE|TRUST,"Seems promising, ultimately a cash grab — The first 10 minutes seem very promising considering the questions it asks you. You gain a sense of security with the way it navigates your mind. At the end of all of that, you’ll feel like you got the help you wanted until they ask you for $100 a month. Absolutely disgusting to manipulate an addict for monetary gain."
13507313960,apple,us,5,2025-12-12,,Amazing — Has been incredibly helpful and empowering
13507120609,apple,us,1,2025-12-12,PRICE_SURPRISE,"Its too expensive — Its an ok app, but way too expensive. I tried to cancel during my free trial, but still got charged for a year."
13506921143,apple,us,1,2025-12-12,,Dont use app — Bad customer service
13500339785,apple,us,1,2025-12-11,,"Just Some Thoughts — I don’t really drink very often anymore but when I do I definitely have no self control and I drink a lot more then I should. With that said, when looking for ways to control that, or even for people who drink regularly, I don’t think paying for something like this should be allowed. I think it’s crazy that people who create these apps expect money from someone who is genuinely trying to better themselves and I think it’s sad that those people make a prophet off it. Just food for thought. I’d give negative stars if I could."
13497079651,apple,us,5,2025-12-10,,It’s the Only Thing That Worked For Me — The title says it all.
13496654553,apple,us,5,2025-12-10,,Amazing support overall — A really wonderful tool for those trying to cut back on drinking. Their customer support is also fantastic — kind and quick.
13492432570,apple,us,1,2025-12-08,,Fail — I am being charged for a subscription I don’t have and not can cancel..  not worth the money
13488411670,apple,us,5,2025-12-07,,Excellent! Exactly what I hoped I could find! — It got me through 30 days alcohol free and feels much more accessible to do 90. Having a place to track myself and get insight and science related to  physiology and healthy habits and mental health has been very valuable. The toolkit and AI check-ins have been surprisingly useful!
13486195266,apple,us,5,2025-12-07,,Reframer — Reframe is the most powerful tool I have found to support my journey towards achieving a life where I can control my alcohol use and habits.  It has changed my life and educated me in so many ways.
13479982191,apple,us,1,2025-12-05,,Purpose? — Why?
13474136166,apple,us,1,2025-12-04,PRICE_SURPRISE|TRUST,"Predatory Behavior — The app claims you have a 7 day trial. I used it for a few days, then 5 weeks later, without warning they charged me $120. Terrible practice."
13472770581,apple,us,5,2025-12-03,,"It really is great. — Like anything, this app is only as good as the effort you put into it. I was on this a few years ago and recently restarted. The app has really improved and it just feels so positive. Highly recommend!"
13469998091,apple,us,1,2025-12-03,PRICE_SURPRISE,Scam Not Worth It — Tried the free trial. Cancelled before free trial was over and they STILL tried to charge me $99.99 for a yearly subscription. So glad my card declined it! Do not download this. Just track your days on you own.
13466784401,apple,us,5,2025-12-02,,"This app has changed my life. — I didn’t think an app could be so powerful in my journey to sobriety. But this app did it. I have acquired so much knowledge about the effects pf alcohol in the brain and the body, understanding the underlying behaviors of why we drink. It has powerful tools and a wonderful community. Thank you Reframe for existing! I’d highly recommend it to anyone wanting to quick or cut back alcohol."
13465595786,apple,us,1,2025-12-02,,$132 — $132 charged to my card after 1 week of use.
13460998904,apple,us,1,2025-11-30,PRICE_SURPRISE,Not helpful — Not useful.  Cancelled the subscription months ago and was just charged again for another 3 months anyway
13460209368,apple,us,1,2025-11-30,SIGNUP_BREAK,"Awful app don’t waist your money — I’m not pleased with the layout or design of this app. It keeps freezing up on me. It’s not nowhere near worth what it cost. I keep trying to get a hold of the makers of the app for a refund, but they won’t get back to me. DO NOT WASTE YOUR MONEY!!!"
13455238853,apple,us,5,2025-11-29,,The help I needed — This app has been the biggest influence on my sober journey. I actually look forward to checking in every day. I highly recommend for cutting back or going completely sober.
13454880114,apple,us,1,2025-11-29,,Terrible — They won’t let you delete your account and when you try to cancel your subscription they’ll keep trying to take $110 from you! Don’t do it.
13452777108,apple,us,5,2025-11-28,,REFRAME… — My experience  This program has been a positive experience for me. It gave me the opportunity to think about things really clearly since I haven’t been drinking like I always have.
13451003245,apple,us,5,2025-11-28,,"Very helpful App! — I learned so much about the effects of alcohol through this app, which was Very sobering. I appreciate that it offers strategies for cutting back in addition to completely giving up alcohol. Highly recommend!"
13450419553,apple,us,5,2025-11-28,EMOTIONAL_FIT_POS,Sobering Truth — Reframe really aided me me with my decision to make a change in my drinking. The science and nonjudgmental approach really helped me. The encouragement and tools have proved very helpful.   Thanks
13450256381,apple,us,5,2025-11-28,,Finally! — Reframe has been a great app to help me get off of alcohol.  So many tools and resources at my fingertips. Thank you Reframe for getting me back on track.
13449121989,apple,us,5,2025-11-27,,I actually really like this app — I was very skeptical at first but this app has genuinely helped me to drink more mindfully I really like it and I would recommend it to anyone.
13444892882,apple,us,1,2025-11-26,PRICE_SURPRISE,Charged me even though I cancelled — Reframe just took $100 out of my account when I cancelled the subscription process. This is ridiculous and I cannot afford it!
13441997202,apple,us,5,2025-11-25,,Truly a helpful program… — I’m soooo grateful for my friend introducing me to this app… I had no idea it existed. The daily activities keep you on track and the journaling really makes you think about your process. I will be 60 days sober tomorrow and very proud of myself. I started on the cutback journey which is awesome as well…I like that the process is yours to determine.  Thank You Reframe…I am the happiest I have been in a long time. Wishing all great success 🙏🏽
13440638487,apple,us,5,2025-11-25,,"Celebrating 2 years — Tomorrow will be my 2 year soberversary and reframe definitely helped me get through the hardest first year. I joined the year plan 4 days before I stopped drinking for the last time, after probably 50 tries to get sober. I added therapy as well but I know I wouldn’t be at 2 years today without reframe. The meetings for different topics/groups and the coaches were a game changer. Hearing everyone’s perspective and the coaches and group feedback and incredible support was amazing for me. I didn’t subscribe for a second year but know I can go right back if I ever have a struggle again."
13440093742,apple,us,5,2025-11-25,,"Helps with more than just drinking — Reframe is a great companion if you are looking to cut back or stop drinking all together, but it goes far beyond that.  Reframe does an incredible job at helping you understand your physical body, mind and more. I often communicated things I learned from the app to my therapist who was surprised at how creative and correct the information was.  If you are looking for an app to help you cutback on drinking or really any habit or are just looking to better yourself, Reframe is an incredible place to start!!"
13435573089,apple,us,1,2025-11-24,PRICE_SURPRISE,Not worth it — Horrible experience with this app and charged me $100 for it.
13432909357,apple,us,5,2025-11-23,,Great product — Five star
13432871507,apple,us,5,2025-11-23,,Lifesaver — I picked ten apps to track my sober days. Reframe fit my needs by a landslide!
13432640395,apple,us,5,2025-11-23,,Amazing — So helpful in a journey to become better without alchohal. Utterly life changing you just have to implement the program which is very easy. Definitely keeps you motivated to staying strong
13432454108,apple,us,5,2025-11-23,,So much more than an app — Not only is Reframe ‘as advertised’ it is better! I’ve met so many people living healthy and happy without alcohol on this app. It’s fun; I highly recommend trying it if you are questioning your relationship with alcohol.
13432065787,apple,us,5,2025-11-23,,"Life Changing — Daily readings and activities rooted in neuroscience, challenges (solo or with groups), very welcoming zoom meetings and discussion boards, this app has it all. It’s extremely useful for those who want to cut back or go alcohol-free. I am on the alcohol-free track and have found this app to be, honestly, life changing."
13431757115,apple,us,5,2025-11-23,,It works — The content and style of this app helped me begin and maintain my sobriety. The information is informative and empowering.
13431423631,apple,us,1,2025-11-23,PRICE_SURPRISE,"Choose 7 day free and it billed me for the year — Downloaded the app as I used tried it before a while ago. It prompted me for a 7 day free trial, choose it as it said I could try it and would only be billed after 7 days. It billed me immediately."
13427334351,apple,us,5,2025-11-22,,Super helpful and informative! — I really enjoy this app.. it’s part of my morning routine to read through things. I particularly liked the added science based content in the first 100 days. The community is great and I like the challenges and courses too! Worth the moola!
13427110969,apple,us,5,2025-11-22,,OKStrong — Feedback
13424475728,apple,us,5,2025-11-21,,"It works if you work it — This app is a must for anyone looking to reduce or cut out alcohol use altogether. It’ll also help with any other issues with which you might be experiencing compulsive behavior. It’s just a great app that gives you all kinds of tools, support, and information that you can apply to your whole life. I would highly recommend it."
13424379069,apple,us,5,2025-11-21,,"Definitely the most important app I have on my phone — I haven’t missed logging drinks since I got serious about cutting down my alcohol after my birthday this year. Extremely valuable information has been learned through this app that’s helped me navigate reducing my drinking. Overall this app has helped me reduce my alcohol intake by over 80%! If you’re serious about cutting back or cutting alcohol out completely, I would highly recommend this app. I haven’t used any of the coaches or listened to any of the webinars but I’m going to.  I seriously think I owe my health to this app…my doctor thanks you too!"
13424231328,apple,us,5,2025-11-21,,Best decision I ever made — I was struggling with alcohol my entire life. I knew I needed to stop but didn’t want to go to AA. I found Reframe and took it out for a free 7 day spin. By day 3 I committed to the year. I love the community it provides and all the support. This was exactly what I needed.
13423243967,apple,us,5,2025-11-21,,"Life Altering Support — After a health scare and a particularly difficult death in my family, I chose to remove alcohol from my life. In terms of health, there wasn’t much of a choice. It was a necessity. I joined Reframe long before that and dabbled in dry months here and there, looked in on the app when curious about a damp lifestyle.  After my decision to live without alcohol I have relied on Reframe for guidance, assistance in navigating an alcohol-free lifestyle, especially when so many around me drink regularly, and most importantly for support. It has been invaluable for me on my sober path."
13422564005,apple,us,5,2025-11-20,TRUST,Changed my life — Reframe has changed my life by changing my habits and educating me about my brain and neurotransmitters.  This app has so many different components to support my journey. And I’m able to do it in the privacy of my home. I find myself looking forward to each day’s topic.
13421215161,apple,us,1,2025-11-20,PRICE_SURPRISE,"Worthless and expensive — The app never advanced past the first day. It reminds me every day to complete daily tasks which don’t exist, since it’s stuck on the first day’s tasks which are all completed.  $69 for 6 months is an absolute ripoff because the app doesn’t work.  Customer support is useless.  They asked me for screenshots which I sent. They never replied.  I want my money back."
13421008667,apple,us,1,2025-11-20,GENERIC|PRICE_SURPRISE,"Poor content, shady billing — The content is generic, repetitive and pseudoscientific (e.g., kefir milk may reduce alcohol cravings). A lot of the prompts are for you to do little journal entries which then disappear. Not sure how that helps or why it’s worth paying for. Also after free trial period they charged me for a full year then refused to refund me so I’m having to claw it back with the help of my bank."
13419216793,apple,us,1,2025-11-19,,"AI is so unnatural — The AI interaction with this application is far too robotic and predictable. The ability to edit is entirely missing. The screen just rolls and rolls, but never lets you edit. Therefore, don’t talk to text and expect to be able to edit it.  The daily articles are good and encouraging and some of them very informative, but it’s the AI dependence that makes me rate this application low."
13418913703,apple,us,5,2025-11-19,,"Fantastic Tool When You’re Ready to Make a Change — If you’v been considering cutting back, but having a hard following through, this app is worth trying.  I had been wanting to kick my nightly gin & tonic habit for a few months. I also noticed that a lot of my socializing revolved around drinking. Alcohol had crept in my life in a way that was taking up too much space. I realized that it was not giving me the “break” I need but making my world smaller. At the same time I wasn’t trying to transition to (or feel like I need) total sobriety. Being at this point - Reframe has been an invaluable tool in making a big change. It is packed with easy to understand science - that educated me about how alcohol completely disrupts our baseline happiness - and this honestly “reframed” how I think and feel about alcohol. The daily check-ins, prompts and science are quick and easy enough to do daily, and valuable enough to keep coming back. The prompts have provided perspective that rekindled my passion for creative and healthy hobbies."
13414926325,apple,us,1,2025-11-18,PRICE_SURPRISE,Keeps trying to charge me — Skip this app.  I participated maybe a week. A year later it keeps trying to draft 119 dollars from my checking account and it keeps sending me alerts like I’m still participating.  I’ve tried to cancel it.
13414403122,apple,us,5,2025-11-18,,perfect for the holiday season — this is great tool and their approach is different and sensible
13411666107,apple,us,1,2025-11-17,,"Free trial is a trick! — I tried to cancel before my free 30 days were up.  In fact, I did cancel, but still thé app persisted in my phone and I payed $120.  I tried contacting them via phone and email to no avail! DON’T MAKE THE MISTAKE OF BEING TRICKED INTO THEIR FREE TRIAL!"
13408714668,apple,us,5,2025-11-17,,First time user — As a first time user this app and forum has been super supportive and easy to navigate. It’s like the private Facebook for people to help each other stay the course and it is a safe space to share. Really liking the quick easy tasks that hit all angles of reasons for quitting.
13397012479,apple,us,1,2025-11-14,,Horrible — Not worth a penny especially for the price
